"Philosopher","Influenced"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/David_Lewis_(philosopher)"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/David_Malet_Armstrong"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/David_Stove"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Keith_Campbell_(philosopher)"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/John_Bacon_(philosopher)"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Paul_Fitzgerald_(philosopher)"
"http://dbpedia.org/resource/Sarmad_Kashani","http://dbpedia.org/resource/Abul_Kalam_Azad"
"http://dbpedia.org/resource/Sarmad_Kashani","http://dbpedia.org/resource/Dara_Shikoh"
"http://dbpedia.org/resource/Plutarch_of_Athens","http://dbpedia.org/resource/Neoplatonism"
"http://dbpedia.org/resource/Plutarch_of_Athens","http://dbpedia.org/resource/Plotinus"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/A._J._Ayer"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Wilfrid_Sellars"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Alan_R._White"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/R._M._Hare"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Ullin_Place"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Clifford_Geertz"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Daniel_Dennett"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/John_Searle"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/G._A._Cohen"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/J._J._C._Smart"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/J._L._Austin"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Richard_Webster_(British_author)"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Þorsteinn_Gylfason"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/P._F._Strawson"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Michael_Dummett"
"http://dbpedia.org/resource/Herbert_James_Paton","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Herman_of_Carinthia","http://dbpedia.org/resource/Albertus_Magnus"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Ibn_Arabi"
"http://dbpedia.org/resource/Ibn_Mada'","http://dbpedia.org/resource/Abu_Hayyan_al-Gharnati"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Ramon_Llull"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Abu_al-Hasan_al-Shushtari"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Afif_al-Din_Sulayman_al_Tilimsani"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Al-Kashani_al-Fargani"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Badr_al-Din_Hasan_Ibn_Hud"
"http://dbpedia.org/resource/Kaniyan_Pungundranar","http://dbpedia.org/resource/South_India"
"http://dbpedia.org/resource/Kaniyan_Pungundranar","http://dbpedia.org/resource/Indian_philosophy"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Ernest_Sosa"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Selmer_Bringsjord"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Peter_D._Klein"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Edmund_Gettier"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Dean_Zimmerman"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Dale_Jacquette"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Fred_Feldman_(philosopher)"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Jaegwon_Kim"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Richard_Taylor_(philosopher)"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Keith_Lehrer"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/Valerianus_Magnus"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/Jan_Marek_Marci"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/Juan_Caramuel_y_Lobkowitz"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Joseph_de_Maistre"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Francis_Bacon"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Juan_Bautista_Alberdi"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Roger_Crisp","http://dbpedia.org/resource/Constantine_Sandis"
"http://dbpedia.org/resource/Roger_Crisp","http://dbpedia.org/resource/William_MacAskill"
"http://dbpedia.org/resource/Roland_Barthes","http://dbpedia.org/resource/Jean_Baudrillard"
"http://dbpedia.org/resource/Rom_Harré","http://dbpedia.org/resource/Patrick_Baert"
"http://dbpedia.org/resource/Rom_Harré","http://dbpedia.org/resource/Roy_Bhaskar"
"http://dbpedia.org/resource/Rom_Harré","http://dbpedia.org/resource/Jonathan_Smith_(psychologist)"
"http://dbpedia.org/resource/Rom_Harré","http://dbpedia.org/resource/Luk_Van_Langenhove"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Morris_Halle"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Dell_Hymes"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Friedemann_Schulz_von_Thun"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Noam_Chomsky"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Claude_Lévi-Strauss"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Joseph_Greenberg"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Roland_Barthes"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Nicolas_Ruwet"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Jacques_Lacan"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Giorgio_Agamben"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Michael_Silverstein"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/Jeremy_Waldron"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/Robert_Alexy"
"http://dbpedia.org/resource/Roy_Bhaskar","http://dbpedia.org/resource/Alister_McGrath"
"http://dbpedia.org/resource/Roy_Bhaskar","http://dbpedia.org/resource/Margaret_Archer"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/resource/Nelson_Goodman"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Evelyn_Underhill"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Abel_J._Jones"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/W._R._Boyce_Gibson"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Wassily_Kandinsky"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Albert_Schweitzer"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Saul_Bellow"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Valentin_Tomberg"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Hilma_af_Klint"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Joseph_Beuys"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Andrei_Bely"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Andrei_Tarkovsky"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Daniel_Nicol_Dunlop"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Martin_Buber"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Hugo_Bergmann"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Richard_Tarnas"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Max_Heindel"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Owen_Barfield"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Édouard_Schuré"
"http://dbpedia.org/resource/Rudolf_Sutermeister","http://dbpedia.org/resource/Gustav_Siegfried"
"http://dbpedia.org/resource/Rudolf_Sutermeister","http://dbpedia.org/resource/Johann_Jakob_Treichler"
"http://dbpedia.org/resource/Rudolf_Sutermeister","http://dbpedia.org/resource/Karl_Bürkli"
"http://dbpedia.org/resource/Rudolf_von_Jhering","http://dbpedia.org/resource/Philipp_Heck"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Antonin_Scalia"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Jerome_Corsi"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/John_Derbyshire"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/William_F._Buckley_Jr."
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Roger_Scruton"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Olavo_de_Carvalho"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Rick_Santorum"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Robert_Novak"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Mel_Bradford"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Pat_Buchanan"
"http://dbpedia.org/resource/Ruth_Barcan_Marcus","http://dbpedia.org/resource/Saul_Kripke"
"http://dbpedia.org/resource/Ruth_Barcan_Marcus","http://dbpedia.org/resource/Timothy_Williamson"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Elizabeth_Grosz"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Robert_Frodeman"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Robert_C._Koons"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Trenton_Merricks"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Keith_DeRose"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Nicholas_Wolterstorff"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Brian_Davies_(philosopher)"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/John_Frame_(theologian)"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/William_Lane_Craig"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/J._P._Moreland"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Robin_Collins"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Michael_Bergmann_(philosopher)"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Michael_Horton_(theologian)"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Peter_van_Inwagen"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Michael_C._Rea"
"http://dbpedia.org/resource/Amina_Wadud","http://dbpedia.org/resource/Asra_Nomani"
"http://dbpedia.org/resource/Amina_Wadud","http://dbpedia.org/resource/Michael_Muhammad_Knight"
"http://dbpedia.org/resource/Anania_Shirakatsi","http://dbpedia.org/resource/Hovhannes_Imastaser"
"http://dbpedia.org/resource/Anania_Shirakatsi","http://dbpedia.org/resource/Grigor_Magistros"
"http://dbpedia.org/resource/Anaxagoras","http://dbpedia.org/resource/Protagoras"
"http://dbpedia.org/resource/Anaxagoras","http://dbpedia.org/resource/Archelaus_(philosopher)"
"http://dbpedia.org/resource/Anaxagoras","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Anaxagoras","http://dbpedia.org/resource/Socrates"
"http://dbpedia.org/resource/Anaxagoras","http://dbpedia.org/resource/Pericles"
"http://dbpedia.org/resource/Anaximander","http://dbpedia.org/resource/Pythagoras"
"http://dbpedia.org/resource/Anaximander","http://dbpedia.org/resource/Democritus"
"http://dbpedia.org/resource/Anaximander","http://dbpedia.org/resource/Ancient_Greek_astronomy"
"http://dbpedia.org/resource/Anaximander","http://dbpedia.org/resource/Anaximenes_of_Miletus"
"http://dbpedia.org/resource/Anaximander","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Anaximenes_of_Miletus","http://dbpedia.org/resource/Scylax_of_Caryanda"
"http://dbpedia.org/resource/Anaximenes_of_Miletus","http://dbpedia.org/resource/Heraclitus"
"http://dbpedia.org/resource/Anaximenes_of_Miletus","http://dbpedia.org/resource/Diogenes_of_Apollonia"
"http://dbpedia.org/resource/Anaximenes_of_Miletus","http://dbpedia.org/resource/Leucippus"
"http://dbpedia.org/resource/Anders_Chydenius","http://dbpedia.org/resource/Johan_Norberg"
"http://dbpedia.org/resource/Anders_Chydenius","http://dbpedia.org/resource/Liberalism_and_centrism_in_Sweden"
"http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Alois_Höfler"
"http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Kazimierz_Twardowski"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Heinrich_Scholz"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Georg_Cantor"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Carl_Stumpf"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Jean_Cavaillès"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Benno_Kerry"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Franz_Brentano"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Kazimierz_Twardowski"
"http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Kevin_Mulligan"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/Walter_Sinnott-Armstrong"
"http://dbpedia.org/resource/Bernard_Gert","http://dbpedia.org/resource/Joshua_Gert"
"http://dbpedia.org/resource/Bernard_Loomer","http://dbpedia.org/resource/Nancy_Frankenberry"
"http://dbpedia.org/resource/Bernard_Mandeville","http://dbpedia.org/resource/Adam_Smith"
"http://dbpedia.org/resource/Bernard_Mandeville","http://dbpedia.org/resource/Friedrich_Hayek"
"http://dbpedia.org/resource/Bernard_Mandeville","http://dbpedia.org/resource/Marquis_de_Sade"
"http://dbpedia.org/resource/Bernard_Mandeville","http://dbpedia.org/resource/Jean-François_Melon"
"http://dbpedia.org/resource/Bernard_Stiegler","http://dbpedia.org/resource/Daniel_Ross_(philosopher)"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Elizabeth_S._Anderson"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Stanley_Cavell"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Amartya_Sen"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Martha_Nussbaum"
"http://dbpedia.org/resource/Bernard_Williams","http://dbpedia.org/resource/Adrian_William_Moore"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/A._C._Grayling"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/A._J._Ayer"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Moritz_Schlick"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Alan_Turing"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Albert_Ellis"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Aleksandr_Solzhenitsyn"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Alfred_Tarski"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/B._F._Skinner"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Donald_Davidson_(philosopher)"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Saul_Kripke"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Edward_Said"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Txillardegi"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Herbert_A._Simon"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Hilary_Putnam"
"http://dbpedia.org/resource/Bertrand_Russell","http://dbpedia.org/resource/Ludwig_Wittgenstein"
