"Philosopher","Influenced_By","Influenced"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Jeremy_Bentham"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Jeremy_Bentham"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Jeremy_Bentham"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Jeremy_Bentham"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Jeremy_Bentham"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Jeremy_Bentham"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Diogenes_of_Oenoanda"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Diogenes_of_Oenoanda"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Diogenes_of_Oenoanda"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Diogenes_of_Oenoanda"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Diogenes_of_Oenoanda"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Diogenes_of_Oenoanda"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Hermarchus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Hermarchus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Hermarchus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Hermarchus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Hermarchus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Hermarchus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Metrodorus_of_Lampsacus_(the_younger)"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Metrodorus_of_Lampsacus_(the_younger)"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Metrodorus_of_Lampsacus_(the_younger)"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Metrodorus_of_Lampsacus_(the_younger)"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Metrodorus_of_Lampsacus_(the_younger)"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Metrodorus_of_Lampsacus_(the_younger)"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Philodemus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Philodemus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Philodemus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Philodemus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Philodemus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Philodemus"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Pyrrho","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Democritus","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Nausiphanes","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristippus","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Epicurus","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Jonas","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_Schütz","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Augustine_of_Hippo","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Pre-Socratic_philosophy","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans-Georg_Gadamer","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Urs_von_Balthasar","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_de_Lubac","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Eduard_Meyer","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Ludwig_von_Mises","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/John_R._Commons","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Aquinas","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Mann","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Jean_Bodin","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Max_Weber","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Jonas","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_Schütz","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Augustine_of_Hippo","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Pre-Socratic_philosophy","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans-Georg_Gadamer","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Urs_von_Balthasar","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_de_Lubac","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Eduard_Meyer","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Ludwig_von_Mises","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/John_R._Commons","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Aquinas","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Mann","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Jean_Bodin","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Max_Weber","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Jonas","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_North_Whitehead","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Alfred_Schütz","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Augustine_of_Hippo","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Pre-Socratic_philosophy","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans-Georg_Gadamer","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Urs_von_Balthasar","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_Bergson","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Henri_de_Lubac","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Leo_Strauss","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Eduard_Meyer","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Ludwig_von_Mises","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Aristotle","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/John_R._Commons","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Aquinas","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Thomas_Mann","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Jean_Bodin","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Max_Weber","http://dbpedia.org/resource/Frederick_G._Lawrence"
"http://dbpedia.org/resource/Eric_Voegelin","http://dbpedia.org/resource/Hans_Jonas","http://dbpedia.org/resource/Flannery_O'Connor"
